EXPOCODE,Ship_Name,Year_UTC,Month_UTC,Day_UTC,Time_UTC,Station_ID,Latitude,Longitude,Depth,CTDTEMP_ITS90,CTDTEMP_flag,Salinity_PSS78,Salinity_flag,DIC,DIC_flag,TA,TA_flag
,,,,,,,decimal degrees,decimal degres,m,deg_C,,,,umol/kg,,umol/kg,
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,090.0 028.0,33.4846,-117.7681,30,13.68,2,33.29,2,-999,9,2226.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,090.0 028.0,33.4846,-117.7681,2,22.32,2,33.49,2,-999,9,2238.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 033.0,33.8895,-118.4903,30,13.96,2,33.29,2,-999,9,2227.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 033.0,33.8895,-118.4903,2,20.12,2,33.39,2,-999,9,2232.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,515,7.39,2,34.29,2,2207,3,2256.8,4
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,320,9.1,2,34.32,2,2258,2,2285,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,230,9.81,2,34.2,2,2231.2,2,2276.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,170,10.1,2,33.96,2,2193.9,2,2254.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,100,10.36,2,33.67,2,2152.3,2,2234.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,50,11.02,2,33.34,2,2098.4,2,2219.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,20,16.47,2,33.36,2,2004.8,2,2230.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,086.7 035.0,33.8229,-118.6287,2,20.37,2,33.47,2,1997.5,2,2237.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,083.3 040.6,34.2251,-119.4112,30,14.93,2,33.33,2,-999,9,2228.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,083.3 040.6,34.2251,-119.4112,2,18.85,2,33.37,2,-999,9,2229.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,083.3 042.0,34.1784,-119.5085,30,15.1,2,33.38,2,-999,9,2230.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,083.3 042.0,34.1784,-119.5085,2,18.66,2,33.4,2,-999,9,2233.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,515,6.69,2,34.24,2,2340.8,2,2333.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,320,8.23,2,34.18,2,2274.4,2,2288.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,230,9.54,2,34.17,2,2236,2,2273.3,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,170,9.97,2,34.05,2,2210.7,2,2261.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,100,10.15,2,33.85,2,2180.3,2,2248.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,50,12.19,2,33.4,2,2090.3,2,2222.4,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,30,15.12,2,33.43,2,2011,2,2234.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,081.8 046.9,34.2749,-120.0252,2,17.9,2,33.41,2,1991,2,2233.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 051.0,34.45,-120.5239,60,10.97,2,33.5,2,2131.7,2,2228,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 051.0,34.45,-120.5239,50,11.29,2,33.46,2,2123.7,2,2228.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 051.0,34.45,-120.5239,32,13.38,2,33.39,2,2063.8,2,2232.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 051.0,34.45,-120.5239,27,14.15,2,33.38,2,2036.6,2,2235.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 051.0,34.45,-120.5239,2,17.24,2,33.4,2,1989.9,2,2237.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,516,5.61,2,34.18,2,2310.2,2,2310,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,320,7.31,2,34.04,2,2240.8,2,2273.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,230,8.31,2,33.96,2,2195.7,2,2257.4,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,170,9.11,2,33.63,2,2154.2,2,2234.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,100,11.17,2,33.05,2,2056.4,2,2206.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,50,17.65,2,33.45,2,2003,2,2234.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,25,18.77,2,33.15,2,1999,2,2220.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 100.0,32.8167,-123.906,3,19.68,2,33.02,2,1994.1,2,2210.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,515,5.73,2,34.22,2,2312.8,2,2314.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,320,7.1,2,34.05,2,2248.4,2,2277,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,231,8.16,2,33.98,2,2198.2,2,2260.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,170,8.96,2,33.73,2,2167.7,2,2242,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,100,11.08,2,33.06,2,2065.8,2,2208.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,50,15.7,2,33.02,2,1994.7,2,2210.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,26,17.57,2,33.14,2,1991.2,2,2210.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 090.0,33.15,-123.221,2,19.34,2,32.99,2,1992.8,2,2210.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,515,5.84,2,34.21,2,2313.1,2,2312.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,320,7.15,2,34.06,2,2253,2,2276.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,230,8.27,2,34,2,2210.6,2,2261.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,170,9,2,33.75,2,2169.9,2,2240.3,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,95,11.35,2,33.01,2,2061,2,2207.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,49,15.29,2,32.95,2,1995.7,2,2207.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,40,16.37,2,33.16,2,1998.5,2,2219.4,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,31,16.99,2,33.21,2,1997.8,2,2222.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 080.0,33.4833,-122.5333,3,19.66,2,32.99,2,1994.7,2,2211.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,515,5.83,2,34.28,2,2317.6,2,2320.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,320,7.05,2,34.13,2,2270.8,2,2286.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,230,7.87,2,34.02,2,2219.5,2,2262.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,171,8.63,2,33.88,2,2180,2,2252.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,100,9.49,2,33.4,2,2127.6,2,2224.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,50,12.62,2,33.02,2,2042.7,2,2213.9,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,30,15.11,2,33.02,2,2000.2,2,2213.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 070.0,33.8167,-121.843,3,19.74,2,33.08,2,1996.3,2,2214.3,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,516,5.98,2,34.26,2,2314.2,2,2314.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,320,7.01,2,34.09,2,2262.9,2,2281.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,230,7.97,2,34.05,2,2238.7,2,2269.3,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,170,8.76,2,33.97,2,2207.3,2,2258.1,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,100,9.27,2,33.57,2,2162.7,2,2232.3,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,50,12.45,2,33.39,2,2089.6,2,2226.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,30,14.71,2,33.34,2,2011.7,2,2231.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 060.0,34.15,-121.15,2,19.75,2,33.37,2,1999.8,2,2232.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,516,6.85,2,34.27,2,2291.8,2,2300.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,320,8.72,2,34.25,2,2256.6,2,2286,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,230,9.31,2,34.23,2,2242.9,2,2279.7,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,170,9.52,2,34.17,2,2228.8,2,2270.8,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,100,9.94,2,34.01,2,2201.6,2,2259.6,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,50,10.53,2,33.62,2,2144.9,2,2232.2,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,30,12.36,2,33.43,2,2080.9,2,2229,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,15,15.88,2,33.37,2,2007.3,2,2232.5,2
32OC20150708,RV OCEANUS,2015,7,1,0:00:00,080.0 055.0,34.3167,-120.8024,2,19.04,2,33.41,2,1993.9,2,2234.5,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 051.0,34.45,-120.5239,65,12.854,2,33.314,2,2077.9,2,2224.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 051.0,34.45,-120.5239,60,12.987,2,33.314,2,2082.1,2,2222.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 051.0,34.45,-120.5239,50,13.698,2,33.322,2,2069,4,2415.2,4
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 051.0,34.45,-120.5239,30,14.452,2,33.273,2,2049.1,2,2232.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 051.0,34.45,-120.5239,2,16.45,2,33.298,2,2012.4,2,2228.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,515,5.999,2,34.182,2,2306.4,2,2318.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,319,8.272,2,34.224,2,2262.6,2,2284.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,231,9.146,2,34.118,2,2228.1,3,2300.2,3
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,170,9.505,2,33.974,2,2202.6,2,2258.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,100,10.614,2,33.651,2,2161.7,2,2236.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,52,11.709,2,33.429,2,2109.8,4,2392.3,4
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,32,14.475,2,33.296,2,2039.3,2,2227,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,12,17.024,2,33.354,2,2004.6,2,2232.2,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 055.0,34.3167,-120.8024,3,17.115,2,33.355,2,2006.6,2,2232.2,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,514,6.274,2,34.264,2,2314.5,2,2311.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,320,7.408,2,34.104,2,2260,2,2279.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,230,8.354,2,33.996,2,2212.7,2,2260,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,170,8.998,2,33.833,2,2178.5,2,2250.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,100,11.006,2,33.393,2,2112.1,2,2224.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,49,13.543,2,33.312,2,2067.7,2,2223,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,30,16.887,2,33.299,2,2042.9,2,2231.4,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 060.0,34.15,-121.15,2,17.23,2,33.295,2,2057.8,2,2232,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,515,6.038,2,34.181,2,2306.6,2,2303.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,320,8.261,2,34.21,2,2265.1,2,2291.4,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,230,9.216,2,34.152,2,2224.4,2,2267.1,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,170,9.647,2,34.052,2,2214.8,2,2260.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,100,10.108,2,33.73,2,2167.4,4,2274.1,3
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,50,13.449,2,33.119,2,2039,2,2206.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,30,17.962,2,33.333,2,1995,2,2232.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 070.0,33.8167,-121.843,2,17.968,2,33.326,2,1995.9,2,2231.1,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,515,5.678,2,34.232,2,2312.2,2,2317.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,320,7.273,2,34.106,2,2261.3,2,2282.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,230,8.221,2,34.018,2,2213,2,2265.1,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,170,8.868,2,33.856,2,2190,2,2255.5,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,100,9.605,2,33.42,2,2135.3,2,2224.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,50,14.168,2,33.183,2,2022.3,2,2223.4,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,40,18.454,2,33.214,2,1987.1,2,2224,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,26,18.449,2,33.2,2,1989.6,2,2224.5,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 080.0,33.4833,-122.5333,3,18.435,2,33.2,2,1991.9,2,2223.3,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,515,6.118,2,34.255,2,2315.9,4,2444.9,4
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,321,7.217,2,34.084,2,2258.9,2,2281.5,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,230,8.11,2,34.003,2,2213.4,2,2265.2,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,170,8.759,2,33.806,2,2175.6,2,2247.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,100,10.479,2,33.191,2,2077.8,2,2213.5,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,47,14.311,2,32.899,2,1997.7,2,2200.3,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,37,17.485,2,33.22,2,1994.4,2,2225,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 090.0,33.15,-123.221,3,17.712,2,33.291,2,1993.7,2,2228.4,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,516,5.79,2,34.193,2,2315.8,2,2313,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,319,7.951,2,34.151,2,2248.5,2,2281.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,230,8.666,2,33.975,2,2202.3,2,2261.1,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,170,9.419,2,33.703,2,2167,4,2386.4,4
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,101,13.424,2,33.117,2,1983.6,2,2211.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,49,17.029,2,33.105,2,1989.5,2,2214.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,26,17.966,2,33.084,2,1988.1,2,2219.9,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,080.0 100.0,32.8167,-123.906,0,18.05,2,33.09,2,1987.8,2,2219.4,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,086.7 035.0,33.8229,-118.6287,50,15.69,2,33.317,2,2041.3,2,2227.8,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,086.7 035.0,33.8229,-118.6287,30,16.592,2,33.276,2,2023,4,2366.1,4
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,086.7 035.0,33.8229,-118.6287,3,20.663,2,33.48,2,1993.5,2,2244.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,516,6.597,2,34.321,2,2315.4,2,2314.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,321,8.83,2,34.267,2,2260.2,2,2299.1,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,230,9.492,2,34.122,2,2220.3,2,2268,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,170,10.969,2,33.854,2,2178.5,2,2249,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,100,12.669,2,33.504,2,2109.7,2,2235.7,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,50,16.675,2,33.428,2,2029.1,2,2237.6,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,25,19.412,2,33.344,2,1995.8,3,2271.8,3
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 030.0,33.4179,-117.9058,2,21.849,2,33.521,2,1996.2,2,2243,2
32OC20151029,RV OCEANUS,2015,11,20,0:00:00,090.0 053.0,32.6513,-119.4823,516,6.445,2,34.298,2,2316.5,4,2370,4
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 051.0,34.45,-120.5239,49,14.3,2,33.573,2,2071.5,3,2258.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 051.0,34.45,-120.5239,30,14.51,2,33.572,2,2059.9,2,2243.2,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 051.0,34.45,-120.5239,4,14.63,2,33.572,2,2048.3,2,2241.1,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,516,6.276,2,34.261,2,2315.3,2,2313.5,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,321,7.829,2,34.213,2,2273.6,2,2289,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,230,8.101,2,33.981,2,2208.2,4,2387,4
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,170,8.886,2,33.8,2,2174.8,2,2245.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,100,10.091,2,33.378,2,2123.7,2,2222.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,50,13.851,2,33.5,2,2051.9,2,2243.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,30,14.194,2,33.507,2,2041.5,2,2238.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,16,14.257,2,33.471,2,2031.9,2,2237.2,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 055.0,34.3167,-120.8024,2,14.437,2,33.431,2,2007.3,2,2236.2,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,515,6.184,2,34.235,2,2316,2,2308.6,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,322,8.104,2,34.203,2,2266.3,2,2287.6,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,231,8.607,2,34.049,2,2224.9,2,2267.5,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,170,9.119,2,33.876,2,2179.8,2,2251.6,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,101,11.229,2,33.483,2,2124.5,2,2228.9,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,51,14.283,2,33.339,2,2025.1,2,2232.1,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,30,14.1,2,33.252,2,2015.9,2,2227.4,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 060.0,34.15,-121.15,2,14.524,2,33.25,2,2015.5,2,2224.7,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,512,5.734,2,34.229,2,-999,9,2314.1,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,320,7.039,2,34.059,2,2259.5,2,2278.9,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,231,8.07,2,33.985,2,2206.1,2,2263.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,94,12.311,2,33.242,2,2065.5,2,2218.6,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,45,14.726,2,33.244,2,2012.6,2,2224.3,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,26,15.058,2,33.167,2,2005.4,2,2221.4,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 070.0,33.8167,-121.843,3,15.083,2,33.168,2,2011.2,2,2220.9,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,513,5.978,2,34.215,2,2314.5,2,2309.9,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,319,7.44,2,34.106,2,2262,2,2280.2,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,232,8.466,2,33.971,2,2208.2,2,2259.3,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,170,9.092,2,33.681,2,2161.2,2,2237.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,100,11.528,2,33.136,2,2063.9,2,2209.5,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,49,15.432,2,33.189,2,2005.1,2,2222.3,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,40,15.548,2,33.208,2,2004.8,2,2222.6,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 080.0,33.4833,-122.5333,3,15.666,2,33.138,2,2002.2,2,2217.8,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 090.0,33.15,-123.221,514,5.87,2,34.192,2,2314.3,2,2309,2
33RL20160107,RV REUBEN LASKER,2016,1,20,0:00:00,080.0 090.0,33.15,-123.221,321,7.177,2,34.04,2,2242.4,2,2275.6,2
